Ticker,Short Name,Name,Market Cap,Price:D-1,P/E,Total Return YTD,Revenue T12M,EPS T12M,Ticker name 3,Ticker name 2,len,Ticker name
15 HK Equity,VANTAGE INTL,ÂÍÇH±±»„,1047998656,0.600000024,2.407733679,5.263163567,3268796032,0.249197006,15,15.HK,2,0015.HK
208 HK Equity,POLYTEC ASSET HO,ÇO_Q_Füê_£,2663380736,0.600000024,51.48888779,-15.49295139,357516992,0.011653,208,208.HK,3,0208.HK
851 HK Equity,SHENG YUAN HLDG,_±á_±±»„,906506240,0.25999999,,-8.771931648,405678016,-0.009816,851,851.HK,3,0851.HK
910 HK Equity,CHINA SANDI HOLD,__¡ê_T_},692548480,0.280000001,,-7.692267895,121658000,-0.010742751,910,910.HK,3,0910.HK
1044 HK Equity,HENGAN INTL,Ç’_w¡êÈò,79866937344,65.75,19.8221283,-8.606554031,24450467840,3.317000031,1044,1044.HK,4,1044.HK
862 HK Equity,VISION VALUES HO,Èá¬£±±»„,907143616,0.349999994,,-30.00000191,22415000,-0.0199,862,862.HK,3,0862.HK
166 HK Equity,NEW TIMES ENERGY,ás¨ƒ´Nøˆá_,422554432,0.169,,3.04877758,67603000,-0.676128991,166,166.HK,3,0166.HK
898 HK Equity,MULTIFIELD INTL,üU¬®©Ö¡êÈò,1442227968,0.344999999,2.186436415,-2.816898823,334101000,0.157790998,898,898.HK,3,0898.HK
651 HK Equity,CHINA OCEAN INDU,__¨Ÿ_”_’_Ç_u,2243622912,0.187000006,,-20.42552948,157635000,-0.052484,651,651.HK,3,0651.HK
706 HK Equity,BEAUTIFUL CHINA,ÂŸ€R__¡ê,666887808,0.127000004,,-20.12578011,22073000,-0.012232,706,706.HK,3,0706.HK
905 HK Equity,GLOBAL MASTERMIN,Ë™_y_j_q_‘üê,197791952,0.469999999,,-31.28655052,-62707000,-1.649827071,905,905.HK,3,0905.HK
875 HK Equity,CHINA FINANCE IN,__¡ê»Ö±±,1417609088,0.206,,-1.904758692,101085000,-0.011551999,875,875.HK,3,0875.HK
1201 HK Equity,TESSON HOLDINGS,_„_ò±±»„,473744320,0.800000012,10.51925755,-23.80951881,795306976,0.076050999,1201,1201.HK,4,1201.HK
1192 HK Equity,TITAN PETROCHEMI,¨›_s´ó_®_¡_ë,1923856512,0.246000007,,0,0,-0.030915,1192,1192.HK,4,1192.HK
1168 HK Equity,SINOLINK WORLD,_æ´K_F±±»„,2832890368,0.800000012,,-20.79207802,335956000,-0.115594004,1168,1168.HK,4,1168.HK
754 HK Equity,HOPSON DEV,_X´ê__¨i_¡_ë,15566813184,6.980000019,9.500579834,-9.585489273,12845184000,0.734691992,754,754.HK,3,0754.HK
908 HK Equity,ZHUHAI HOLDINGS,ø]¨Ÿ±±»„_‘üê,1727634560,1.210000038,13.84296894,0.833332479,3067067008,0.087408999,908,908.HK,3,0908.HK
46 HK Equity,COMPUTER & TECH,Â“çp¬t_ë,634904896,2.599999905,14.23464108,-12.1621666,219087000,0.182653002,46,46.HK,2,0046.HK
1171 HK Equity,YANZHOU COAL-H,Ç^_{á„á~,40102858752,3.890000105,20.59150696,7.458570004,87317899830,0.197484081,1171,1171.HK,4,1171.HK
1159 HK Equity,JIMEI INT ENT,_¡ÂŸ¡êÈò¨T_…,1219105024,2.470000029,139.9512482,-35.5091362,194857000,0.017649002,1159,1159.HK,4,1159.HK
1141 HK Equity,SKYWAY SECURITIE,_„__Ìñ¬_,3087418624,0.217999995,,8.999996185,42453000,-0.112599999,1141,1141.HK,4,1141.HK
1139 HK Equity,VICTORY GROUP,µ¯_h_Q_¡_ë,429573216,0.5,,2.0408144,10985000,-0.0224,1139,1139.HK,4,1139.HK
727 HK Equity,CROWN INTERNATIO,ÂîÇaË™_y_¡_ë,4004000000,1.399999976,,-10.82802963,55067000,-0.014342,727,727.HK,3,0727.HK
925 HK Equity,BEIJING PROPERTI,´_¬æÇ¯_],3450959872,0.50999999,13.32009983,-20.3125,296572000,0.038288,925,925.HK,3,0925.HK
109 HK Equity,GOOD RESOURCES H,_„_¬¡êÈò,4466910208,0.620000005,134.782608,-57.24137878,97931000,0.0046,109,109.HK,3,0109.HK
1169 HK Equity,HAIER ELECTRONIC,¨Ÿ_ü_q__,32567787520,11.65999985,10.04483128,-25.82697487,77530741673,1.206482217,1169,1169.HK,4,1169.HK
882 HK Equity,TIANJIN DEV HLDG,_„Âzµo¨i,3829789440,3.569999933,6.797578812,-23.88059998,6368910080,0.525186986,882,882.HK,3,0882.HK
1125 HK Equity,LAI FUNG HLDGS,€Rå_±±»„,1943723008,0.119999997,1.716738105,-7.692306519,2196891008,0.0699,1125,1125.HK,4,1125.HK
771 HK Equity,AUTOMATED SYS,_ó¡æ¬t_ë,443269600,1.389999986,22.29421997,-22.34636879,1506041024,0.062348001,771,771.HK,3,0771.HK
874 HK Equity,BAIYUNSHAN PH-H,´Í___s,34498646016,17.60000038,14.74868011,-19.8177681,23415070833,1.245076431,874,874.HK,3,0874.HK
914 HK Equity,ANHUI CONCH-H,¨Ÿç__™»d,93264404480,18.37999916,10.89897728,-11.84652805,62876363767,1.760607364,914,914.HK,3,0914.HK
978 HK Equity,CHINA MERCHANTS,©ó¡î__üm_a,5542941184,1.129999995,25.25202942,-27.25187683,7845691970,0.046794575,978,978.HK,3,0978.HK
918 HK Equity,TAKSON HLDGS,_€_@_w_î±±»„,345055680,0.444999993,,5.952382565,169386000,-0.007819,918,918.HK,3,0918.HK
1064 HK Equity,ZHONG HUA INTL,__µ¯¡êÈò,227106192,0.375,7.905555248,-23.46938896,37392000,0.047435,1064,1064.HK,4,1064.HK
1004 HK Equity,C SMARTERENERGY,__¡ê«__zøˆá_,3672745216,0.469999999,,-51.04166412,139648000,-0.05357,1004,1004.HK,4,1004.HK
107 HK Equity,SICHUAN EXP-H,´|_t_¬«Ÿ,12847058944,2.569999933,6.314800739,-7.220218182,11634313696,0.418589689,107,107.HK,3,0107.HK
1189 HK Equity,ROSEDALE HOTEL H,Â€€R¡s©±,327522592,0.414999992,,-15.30612564,235412000,-0.129342994,1189,1189.HK,4,1189.HK
1136 HK Equity,TCC INTL HLDGS,´x»d¡êÈò,6228765696,1.25999999,,-10.52203369,10911069184,-0.053777996,1136,1136.HK,4,1136.HK
959 HK Equity,AMAX INTERNATION,_¿_À´K¡êÈò,206597648,0.419999987,,-32.2884407,6663000,-0.112625588,959,959.HK,3,0959.HK
348 HK Equity,HAIERHEALTHWISE,¨Ÿ_ü«_øˆ¡á±d,1568205824,0.264999986,,-28.37838364,349878016,-0.000121,348,348.HK,3,0348.HK
161 HK Equity,AVIC IHL-H,__øè¡êÈò±±»„,4256491264,3.650000095,4.906749249,-15.8986187,42362004994,1.251818756,161,161.HK,3,0161.HK
938 HK Equity,MAN SANG INTL,´ç´ê¡êÈò,1239142144,0.779999971,41.93548203,-16.12903595,164354000,0.016,938,938.HK,3,0938.HK
136 HK Equity,HENGTEN NETWORKS,ùò€è_™µü,22445125632,0.305000007,,-47.41379166,120275000,-0.028761999,136,136.HK,3,0136.HK
952 HK Equity,QUAM LTD,µ¯«I¡êÈò,770778880,0.50999999,9.837773323,-59.84252167,558609008,0.051841,952,952.HK,3,0952.HK
1220 HK Equity,ZHIDAO INT'L,_î_D¡êÈò,2296800000,1.159999967,,-18.30985832,83840000,-0.00614,1220,1220.HK,4,1220.HK
693 HK Equity,TAN CHONG INTL,_ø¡ó¡êÈò,5073538560,2.519999981,16.41650963,-4.182514191,14818639360,0.153504007,693,693.HK,3,0693.HK
1055 HK Equity,CHINA SOUTHERN-H,Çn_èøè»Å,72934137856,4.840000153,10.85622501,-19.06354332,1.38E+11,0.46838736,1055,1055.HK,4,1055.HK
899 HK Equity,ASIA RESOURCES,¬éÂwüêá_,1335922560,0.25,,-41.860466,,-0.056489,899,899.HK,3,0899.HK
1053 HK Equity,CHONGQING IRON-H,_Ç_yÀ_ÅK,12158851072,1.110000014,,-7.500002384,9162910648,-1.687761862,1053,1053.HK,4,1053.HK
1124 HK Equity,COASTAL GREENLAN,»u¨Ÿ¨a__,774386752,0.185000002,,-4.145078182,1934426048,-0.101925999,1124,1124.HK,4,1124.HK
979 HK Equity,GREEN ENERGY GRO,_–_‰øˆá__¡_ë,196478896,0.294999987,,-10.60606766,1211000,-0.067613002,979,979.HK,3,0979.HK
1205 HK Equity,CITIC RESOURCES,__ÇHüêá_,5186099712,0.660000026,,-17.49999809,3713127040,-0.776812971,1205,1205.HK,4,1205.HK
124 HK Equity,GUANGDONG LAND H,üf¨Ÿüm_a,3868073216,2.25999999,22.10571671,5.11627388,857936984,0.102235995,124,124.HK,3,0124.HK
1185 HK Equity,CHINA ENERGINE,__¡êøè_„üUá_,2359257600,0.540000021,31.25362015,-21.73912621,2616695936,0.017277999,1185,1185.HK,4,1185.HK
941 HK Equity,CHINA MOBILE,__¡ê__¡æ,1.73E+12,84.40000153,13.42609215,-3.542855501,8.25E+11,6.549625321,941,941.HK,3,0941.HK
177 HK Equity,JIANGSU EXPRES-H,_ç__¡»_t,50848227328,10.38000011,17.60126305,-0.764817595,10470844030,0.616491213,177,177.HK,3,0177.HK
943 HK Equity,EFORCE HLDGS LTD,áNÂ“±±»„,141875584,0.118000001,,-84.26667023,178595000,-0.262527296,943,943.HK,3,0943.HK
334 HK Equity,TCL DISPLAY TECH,TCLÅ‹´†Â“__,1325554816,0.769999981,,-35.83333588,2404315904,-0.039617175,334,334.HK,3,0334.HK
178 HK Equity,SA SA INTL HLDGS,_•_•¡êÈò,6680823808,2.309999943,10.06417465,-11.83205986,8544773120,0.229527008,178,178.HK,3,0178.HK
38 HK Equity,FIRST TRACTOR-H,_€_@©“©ï_Ö»„´Ö,8085612544,3.970000029,24.64892006,-20.28112411,11896839589,0.169798097,38,38.HK,2,0038.HK
554 HK Equity,HANS ENERGY COMP,_~Ç_øˆá_,1007812288,0.270000011,,-16.92307091,223203000,-0.025312999,554,554.HK,3,0554.HK
560 HK Equity,CHU KONG SHIPPIN,ø]_À_”¡é,2149199872,1.99000001,8.586728096,-15.6779623,1922280000,0.231752999,560,560.HK,3,0560.HK
575 HK Equity,REGENT PACIFIC G,Ëy«__î´_Âv,521175360,0.029999999,,-65.51724243,-45436464.54,-0.020726527,575,575.HK,3,0575.HK
578 HK Equity,ROSAN RESOURCES,À€ÇHüêá_,245872416,0.230000004,,-1.197149038,721809984,-0.364838984,578,578.HK,3,0578.HK
1130 HK Equity,CHINA ENVIRONMEN,__¡êË™_ñüêá_,840083392,0.495000005,,99.59677887,3759000,-0.090738002,1130,1130.HK,4,1130.HK
590 HK Equity,LUK FOOK HLDGS I,_È_…_¡_ë,10109997056,17.21999931,7.952906609,4.744517803,15345259008,2.165246069,590,590.HK,3,0590.HK
638 HK Equity,KIN YAT HOLDINGS,Ç¯áü_¡_ë,523950016,1.25,,13.63636112,2130682048,-0.237300009,638,638.HK,3,0638.HK
576 HK Equity,ZHEJIANGEXPRE-H,¨__À__»C¬i,30618957824,7.050000191,8.641571999,-20.85359192,15427650529,0.849625709,576,576.HK,3,0576.HK
588 HK Equity,BEIJING NORTH-H,´_¬æ´_¬¡_êá~»„´Ö,14316247040,2.25999999,8.440255165,-11.71874809,8859297843,0.279185632,588,588.HK,3,0588.HK
392 HK Equity,BEIJING ENT,´_¬æ±±»„,49599483904,39.04999924,8.84005928,-16.82641411,60149944320,4.417391062,392,392.HK,3,0392.HK
659 HK Equity,NWS HOLDINGS,ás__Ç¯_¡_ë,46290157568,12.07999992,9.453970909,6.801520824,26741799936,1.277769983,659,659.HK,3,0659.HK
681 HK Equity,CHI PEOPLE HOLD,__´ç±±»„,882009152,0.127000004,4.013652802,-11.18881226,1084292416,0.031642001,681,681.HK,3,0681.HK
340 HK Equity,CHINA MINING RES,__¡ê€qá~,1725327104,0.101999998,,-29.16666412,114404000,-0.006162,340,340.HK,3,0340.HK
262 HK Equity,DESON DEV HLD,_}_òµo¨i¡êÈò,337368736,0.344999999,3.448749304,-9.210525513,698934976,0.100036264,262,262.HK,3,0262.HK
1137 HK Equity,HONG KONG TELEVI,_È«__qµ¿,1197344640,1.480000019,,2.777775049,112810000,-1.004859984,1137,1137.HK,4,1137.HK
85 HK Equity,CHINA ELECTRONIC,__¡ê_q_l,3897354240,1.919999957,23.76296425,-36,1264001024,0.137956999,85,85.HK,2,0085.HK
876 HK Equity,MEGA MEDICAL TEC,ÂŸ´[åŒ_‚,1492220800,0.389999986,,-13.33333397,395678016,-0.009,876,876.HK,3,0876.HK
991 HK Equity,DATANG INTL PO-H,_j__µo_q,53265244160,2.00999999,8.097999573,-14.83050537,76394921845,0.259842432,991,991.HK,3,0991.HK
1131 HK Equity,AGRITRADE RESOUR,åE€_üêá_,2494547456,1.639999986,15.12719727,-1.20481813,1255949952,0.108413998,1131,1131.HK,4,1131.HK
585 HK Equity,IMAGI INTERNATIO,áN¡¬¡êÈò,846465472,0.067000002,,-37.9629631,,-0.00823,585,585.HK,3,0585.HK
761 HK Equity,BEL GLOBAL RES,_æËçË™_yüêá_,518499040,0.143000007,,0,210831000,-0.268699995,761,761.HK,3,0761.HK
894 HK Equity,MAN YUE TECHNOLO,üUüëÂ“__,351905184,0.74000001,,-1.333332062,974420992,-0.094060998,894,894.HK,3,0894.HK
604 HK Equity,SHENZHEN INVEST,_`_`±±»„,22595092480,3.059999943,7.638656616,-15.70248318,18428172288,0.400593996,604,604.HK,3,0604.HK
878 HK Equity,SOUNDWILL HLDGS,»Ö«å___¡_ë,2801922304,9.890000343,,-8.931854248,540490976,-0.184641004,878,878.HK,3,0878.HK
1013 HK Equity,WAI CHUN GROUP,¡_ÇT_¡_ë±±»„,834255360,0.039000001,,2.631584406,162956000,-0.001687,1013,1013.HK,4,1013.HK
983 HK Equity,SOCAM DEVELOPMEN,áç_wÇ¯á~,1816538112,3.75,,-17.76315689,5915999744,-2.326859951,983,983.HK,3,0983.HK
1052 HK Equity,YUEXIU TRANSPORT,_V¬q´__q¡˜Ç¯,8399274496,5.019999981,13.3199749,3.292177916,2742462272,0.393280245,1052,1052.HK,4,1052.HK
1059 HK Equity,KANTONE HLDGS,Â__q_¡_ë,710307008,0.720000029,24.40678024,-8.860758781,2300987072,0.0295,1059,1059.HK,4,1059.HK
1215 HK Equity,KAI YUAN HOLDING,_}á_±±»„,664501760,0.052000001,,-24.63767815,329737008,-0.001149,1215,1215.HK,4,1215.HK
1180 HK Equity,PARADISE ENTERTA,__±m±±»„,1283666048,1.220000029,,-3.174600124,1092078016,-0.156600004,1180,1180.HK,4,1180.HK
1196 HK Equity,REALORD GROUP HO,¡_üS_¡_ë,4556291072,3.950000048,149.0734863,21.53846359,202018000,0.026496998,1196,1196.HK,4,1196.HK
559 HK Equity,DETAI NEW ENERGY,_w¨›ásøˆá__¡_ë,941453888,0.209999993,,-17.64706039,20094000,-0.035399999,559,559.HK,3,0559.HK
670 HK Equity,CHINA EAST AIR-H,»F_èøè»Å,88340160512,4.210000038,9.972360611,-4.535143375,1.16E+11,0.442236804,670,670.HK,3,0670.HK
1109 HK Equity,CHINA RES LAND,µ¯_’üm_a,1.25E+11,18.07999992,7.017064571,-20.00000191,1.03E+11,2.576575994,1109,1109.HK,4,1109.HK
297 HK Equity,SINOFERT HOLDING,___®_®»ë,6813722112,0.970000029,26.02588463,-26.51515198,32329496662,0.039655053,297,297.HK,3,0297.HK
1045 HK Equity,APT SATELLITE HL,¬é_î_ÌÂP,5922711552,6.349999905,11.52705288,1.43769443,1194410944,0.550877988,1045,1045.HK,4,1045.HK
676 HK Equity,PEGASUS INTL HLD,__ÇH¡êÈò,898699520,1.230000019,87.52670288,-46.52173615,578957210.2,0.014026554,676,676.HK,3,0676.HK
675 HK Equity,K&P INTL HLDGS,¡’€_¡êÈò,272344896,1.019999981,,10.8695612,431756672,0.00062,675,675.HK,3,0675.HK
725 HK Equity,PERENNIAL INTL,Ç’_£_¡_ë,427759712,2.150000095,36.37902069,0.503416538,401669008,0.059099998,725,725.HK,3,0725.HK
1041 HK Equity,CHINA NEW ENERGY,__¡êásøˆá_¡æ_O,348717312,0.100000001,,-29.57746696,1768000,-0.080173999,1041,1041.HK,4,1041.HK
1058 HK Equity,GUANGDONG TANNER,üf¨ŸÈs__,387373696,0.720000029,,-7.692300797,652728992,-0.071281001,1058,1058.HK,4,1058.HK
1166 HK Equity,SOLARTECH INTL,ÂP_ê±±»„,558421120,0.284999996,,-1.724136353,777100000,-0.285209995,1166,1166.HK,4,1166.HK
1050 HK Equity,KARRIE INTL HLDG,_Å_Q¡êÈò,958173696,0.479999989,9.821775436,-1.030933022,2868990976,0.048870999,1050,1050.HK,4,1050.HK
630 HK Equity,AMCO UNITED HOLD,_m¨›±±»„,1452889984,0.779999971,,99.43186951,72352000,-0.089867924,630,630.HK,3,0630.HK
1176 HK Equity,ZHUGUANG HOLDING,ø]´œ±±»„,6552905728,1.360000014,11.07573032,-15,3293318016,0.122790996,1176,1176.HK,4,1176.HK
1120 HK Equity,ARTS OPTICAL,_¨µ¿´œ_‚,1193151488,3.109999895,,3.66666317,1382426944,-0.127384003,1120,1120.HK,4,1120.HK
1036 HK Equity,VANKE PROPERTY,üUÂ“ümá~¨Ÿ´~,2103450880,5.400000095,10.11780739,-13.65319538,89067000,0.533712487,1036,1036.HK,4,1036.HK
315 HK Equity,SMARTONE TELECOM,_®_X_q_q¡T,13338438656,12.39999962,15.01685143,7.406580448,20214386688,0.825738996,315,315.HK,3,0315.HK
995 HK Equity,ANHUI EXPRESS-H,µp_q¡»_t,20394788864,5.800000191,8.73314476,-12.12120819,3893614223,0.691590376,995,995.HK,3,0995.HK
358 HK Equity,JIANGXI COPPER-H,_À_èÈƒá~,43764453376,8.420000076,35.45911407,-8.378667831,2.28E+11,0.252384932,358,358.HK,3,0358.HK
306 HK Equity,KWOON CHUNG BUS,Ça©__ò_h_¡_ë,1902146304,4.119999886,4.447010517,1.228494167,2358430976,0.926465034,306,306.HK,3,0306.HK
393 HK Equity,GLORIOUS SUN ENT,_¡__´¿á~,1505362304,0.980000019,9.325518608,-7.953676224,4337605888,0.105087987,393,393.HK,3,0393.HK
665 HK Equity,HAITONG INT'L,¨Ÿ_q¡êÈò,22229473280,4.199999809,5.20897913,-11.13440895,5815305088,0.806299999,665,665.HK,3,0665.HK
683 HK Equity,KERRY PPT,_Å¬_Ç¯_],27477532672,19.04000092,4.976636887,-7.200701237,10392897280,3.825876951,683,683.HK,3,0683.HK
1031 HK Equity,KINGSTON FINANCI,»Ö_Qå_»ÖÀ€,38256689152,2.809999943,30.42080307,-14.58966637,2961920000,0.092370998,1031,1031.HK,4,1031.HK
1038 HK Equity,CKI HOLDINGS,»¿_À¡˜Ç¯_¡_ë,1.92E+11,72.40000153,16.28759003,2.976683378,5557000192,4.445101976,1038,1038.HK,4,1038.HK
1105 HK Equity,SING TAO NEWS CO,ÂP¨qásÈD_¡_ë,883428480,1.019999981,14.00194836,-1.923082471,1864200000,0.072847001,1105,1105.HK,4,1105.HK
1098 HK Equity,ROAD KING INFRAS,ü™Çl¡˜Ç¯,4720795136,6.380000114,5.748064041,-5.481479645,12509645824,1.109938979,1098,1098.HK,4,1098.HK
1172 HK Equity,MIDAS INT'L,_ï_F_¡_ë¡êÈò,622432704,0.187999994,9.894737244,-21.66666794,265324000,0.018999999,1172,1172.HK,4,1172.HK
1135 HK Equity,ASIA SATELLITE,¬éÂw_ÌÂP±±»„,4224911360,10.80000019,9.591474533,10.9969244,1310990976,1.125999987,1135,1135.HK,4,1135.HK
476 HK Equity,CHINA DYNAMICS H,__¡ê¡æ_O±±»„,1222995456,0.330000013,,-10.81080818,139331000,-0.02087,476,476.HK,3,0476.HK
539 HK Equity,VICTORY CITY INT,Çaµ¯¡êÈò±±»„,1441558912,0.519999981,3.795620441,-34.17721939,4928318976,0.136999998,539,539.HK,3,0539.HK
66 HK Equity,MTR CORP,«_ÅK__´q,2.12E+11,36.09999847,16.2486496,1.848950267,41700999168,2.22172296,66,66.HK,2,0066.HK
577 HK Equity,13 HOLDINGS LTD/,_Q_T_¡_ë,2955983104,3.210000038,,52.1327095,10026754560,-0.181630002,577,577.HK,3,0577.HK
595 HK Equity,AV CONCEPT HLDG,´_Ç____¡_ë,289854144,0.375,,8.695652962,1462326016,-0.085999996,595,595.HK,3,0595.HK
907 HK Equity,ELEGANCE OPTICAL,¡»_¨´œ_‚,809122816,2.5,,32.27513504,233557000,-0.244400002,907,907.HK,3,0907.HK
989 HK Equity,GROUND PROPERTIE,_sÀA_a_£,609499520,0.709999979,,-26.80412865,191318000,-0.020020999,989,989.HK,3,0989.HK
363 HK Equity,SHANG INDUS HLDG,_W¨Ÿ_êá~±±»„,18177138688,16.73999977,6.556796551,-17.73956108,19693682176,2.55307591,363,363.HK,3,0363.HK
370 HK Equity,CHINA BEST GROUP,¡êµ¯_¡_ëÁ@,1634527360,0.224999994,,-8.163269997,336296000,-0.003353998,370,370.HK,3,0370.HK
921 HK Equity,HISENSE KELON -H,¨ŸÇHÂ“Ës,9741334528,3.430000067,6.812969685,-16.9491539,28894602153,0.528280546,921,921.HK,3,0921.HK
566 HK Equity,HANERGY TFP,_~øˆçÁ__µo_q,1.63E+11,3.910000086,,0,2814667968,-0.293015009,566,566.HK,3,0566.HK
512 HK Equity,CHINA GRAND PHAR,Èá_jåŒÌ€¡á±d,2943061248,1.5,16.27374649,-18.47826195,3245545984,0.092172999,512,512.HK,3,0512.HK
621 HK Equity,TAUNG GOLD,_å»Ö€qá~,946634880,0.064000003,,-9.859153748,0,-0.026999999,621,621.HK,3,0621.HK
418 HK Equity,FOUNDER HOLDINGS,_è´À±±»„,527888672,0.439999998,,7.317073345,963628000,0.005899999,418,418.HK,3,0418.HK
933 HK Equity,BRIGHTOIL PETRO,´œ__´ó»o,23259793408,2.289999962,57.97467804,-11.92307472,50865635328,0.039500002,933,933.HK,3,0933.HK
731 HK Equity,SAMSON PAPER HLD,«èÇHøéá~_¡_ë,479251840,0.419999987,4.565217018,-4.545456886,5132520960,0.092000002,731,731.HK,3,0731.HK
767 HK Equity,PAC PLYWOOD,_î´_Âv_êá~,1071109504,0.38499999,,13.23529053,102490000,-0.053290001,767,767.HK,3,0767.HK
322 HK Equity,TINGYI,±d¨v_Å±±»„,45719429120,8.159999847,22.97361946,-26.2206192,70572125686,0.354540647,322,322.HK,3,0322.HK
210 HK Equity,DAPHNE INTERNATI,_F»†©g¡êÈò,1945987968,1.179999948,,-9.230770111,8379095040,-0.229285006,210,210.HK,3,0210.HK
384 HK Equity,CHINA GAS HOLDIN,__¡êÀU¨_,52541116416,10.69999981,17.86608696,-3.818650246,30248130560,0.59889999,384,384.HK,3,0384.HK
433 HK Equity,NORTH MINING SHA,´__è€qá~,1691722368,0.085000001,,-26.08695793,245969000,-0.022151,433,433.HK,3,0433.HK
526 HK Equity,LISI GROUP HOLDI,_Q¨ƒ_¡_ë,2519897600,0.550000012,67.62992859,39.24050522,1415373654,0.008915995,526,526.HK,3,0526.HK
718 HK Equity,BESTWAY INTL HLD,_æÇå¡êÈò,1501092480,1,,12.35955238,17002000,-0.05492,718,718.HK,3,0718.HK
900 HK Equity,AEON CREDIT SERV,AEON ÇH_U¡]¡é,2173393408,5.190000057,8.694720268,0,1270972992,0.596913993,900,900.HK,3,0900.HK
760 HK Equity,TALENT PROPERTY,ás_„_a_£_¡_ë,521797728,0.136999995,,-42.67782593,452315370.8,-0.042438881,760,760.HK,3,0760.HK
34 HK Equity,KOWLOON DVLP CO,_EËsÇ¯á~,8100796416,7.039999962,6.763215542,-8.093993187,3992951936,1.040924996,34,34.HK,2,0034.HK
1111 HK Equity,CHONG HING BANK,__À_Èé__,10935900160,16.76000023,7.959227562,6.058458328,3683014016,2.105732006,1111,1111.HK,4,1111.HK
1200 HK Equity,MIDLAND HOLDINGS,ÂŸçp_¡_ë,1529437952,2.130000114,,-33.6448555,3906524032,-0.138900001,1200,1200.HK,4,1200.HK
1229 HK Equity,NAN NAN RES,ÇnÇnüêá__êá~,520454048,0.680000007,,1.49253583,94739000,-0.0043,1229,1229.HK,4,1229.HK
593 HK Equity,SKYOCEAN INTERNA,_„Âv¡êÈò±±»„,2123915136,8.100000381,3.261094093,-18.18181038,136708000,2.483829081,593,593.HK,3,0593.HK
377 HK Equity,HUAJUN HOLD,µ¯_g±±»„,3514792448,0.620000005,,-35.41666412,1014708000,-0.027946003,377,377.HK,3,0377.HK
2974 HK Equity,NEPTUNE GROUP,¨Ÿ___¡_ë,,0.045000002,,-37.49999619,322603992,-0.263432007,2974,2974.HK,4,2974.HK
255 HK Equity,LUNG KEE HLDG,Ës¡O_¡_ë,1288621696,2.039999962,10.25610065,-1.055257559,2279123968,0.198905997,255,255.HK,3,0255.HK
603 HK Equity,CHINA OIL AND GA,__»oÀU¨_,3029355520,0.519999981,,-1.886790752,7373902080,-0.033739001,603,603.HK,3,0603.HK
79 HK Equity,CENTURY LEGEND,´@Â_Ç¯á~,244667424,0.790000021,,-15.05376148,34065000,-0.062163,79,79.HK,2,0079.HK
115 HK Equity,GRAND FIELD GRP,_vËò_¡_ë,261872048,0.270000011,,0,3843000,0.498700019,115,115.HK,3,0115.HK
592 HK Equity,BOSSINI INTL,_ùáˆËs¡êÈò,760830848,0.465000004,18.09338379,-19.26338577,2350148992,0.025700001,592,592.HK,3,0592.HK
1218 HK Equity,EASYKNIT INTL,´Ìüq¡êÈò,320064224,4.03000021,,1.767681122,,,1218,1218.HK,4,1218.HK
1188 HK Equity,HYBRID KINETIC G,´À_D_¡_ë,4535122432,0.223000005,,-42.82051086,38004000,-0.01863,1188,1188.HK,4,1188.HK
386 HK Equity,SINOPEC CORP-H,__¡ê´ó_®,6.65E+11,5.159999847,14.32197475,10.2564106,2.34E+12,0.374742198,386,386.HK,3,0386.HK
1221 HK Equity,SINO HOTELS,ÇH©M¡s©±,2810279424,2.730000019,15.3889513,20.1849041,301929968,0.1774,1221,1221.HK,4,1221.HK
1223 HK Equity,SYMPHONY HLDGS,ás›î_¡_ë,2239890688,0.829999983,12.27774334,12.16215801,351067008,0.067601998,1223,1223.HK,4,1223.HK
1222 HK Equity,WANG ON GRP LTD,_È_w_¡_ë,1697389824,0.088,3.369796991,-28.45528603,1555344000,0.026114333,1222,1222.HK,4,1222.HK
1199 HK Equity,COSCO PAC LTD,__Èá_î´_Âv,23643478016,7.96999979,11.2763176,1.761730194,5676966203,1.086246445,1199,1199.HK,4,1199.HK
1133 HK Equity,HARBIN ELECTRI-H,Ç¢_üË¯_q¨_,3827520768,2.779999971,6.182074547,-24.25068283,30732105841,0.176186396,1133,1133.HK,4,1133.HK
1208 HK Equity,MMG,__€qüêá_,8358310400,1.580000043,,7.48299408,15125024707,-1.503722523,1208,1208.HK,4,1208.HK
1202 HK Equity,CHENGDU PUTIAN-H,_¬_£«__„_q®l»„´Ö,560000000,1.399999976,,8.527132988,1492065453,-0.12167448,1202,1202.HK,4,1202.HK
1203 HK Equity,GUANGNAN HLDGS,_sÇn(_¡_ë),780530240,0.860000014,11.69765663,-16.50485039,2478660992,0.073518999,1203,1203.HK,4,1203.HK
1187 HK Equity,HAN TANG INTL,_~__¡êÈò±±»„,412713824,2.609999895,,0,28844000,-0.789999992,1187,1187.HK,4,1187.HK
231 HK Equity,PING AN SECURITI,´__wÌñ¬__¡_ë±±»„,1654304384,0.089000002,,-49.4318161,50465000,-0.016438,231,231.HK,3,0231.HK
1132 HK Equity,ORANGE SKY GOLDE,_’_„_Å´_¨T_…,1288984064,0.469999999,355.7910767,-25.39682579,1277131968,-0.065900002,1132,1132.HK,4,1132.HK
