Ticker,Short Name,Name,Market Cap,Price:D-1,P/E,Total Return YTD,Revenue T12M,EPS T12M
8148 HK Equity,AURUM PACIFIC CH,奧柏中國集團,189000000,0.25,,-68.33955383,42169000,-0.046279955
904 HK Equity,CHINA GREEN HOLD,中綠,290917568,0.244000003,,-44.54545212,,-0.472575722
2366 HK Equity,SMI CULTURE,星美文化,396928256,0.49000001,,-27.94117546,191390000,0.016000003
8279 HK Equity,AGTECH HOLDINGS,亞博科技控股,8398194688,1.710000038,,-15.34653187,272551000,-0.056329001
2016 HK Equity,CHINA ZHESHANG B,浙商銀行,70402015232,3.920000076,6.125183582,,62618385264,0.666326685
2280 HK Equity,HC INTERNATIONAL,慧聰網,3853118720,4.210000038,45.27176285,-10.04273129,1128971887,0.097483454
2828 HK Equity,HS H-SHARE ETF-H,恆生H股指數上市基金,45958803456,83.55000305,,-14.04320431,,
2899 HK Equity,ZIJIN MINING-H,紫金礦業,70875209728,2.339999914,25.7759037,15.27093315,90740608309,0.095138641
2333 HK Equity,GREAT WALL MOT-H,長城汽車,76736585728,5.630000114,5.380716801,-37.65226746,90250217921,1.091462069
8200 HK Equity,SAUSANTONG,修身堂,240389952,0.066,1.799017429,-21.4285717,1601718976,0.036686692
1149 HK Equity,ANXIN-CHINA HOLD,中國安芯,1178480000,0.38499999,,0,191500008,-0.014804001
836 HK Equity,CHINA RES POWER,華潤電力,61148291072,12.72000027,6.046642303,-15.64986515,71435874304,2.103646934
2086 HK Equity,ADVANCED CARD SY,龍傑智能卡,454492288,1.600000024,21.04709435,-2.439022064,241917000,0.076019999
8243 HK Equity,DAHE MEDIA CO-H,大賀傳媒,323700000,0.389999986,12.48898888,-18.75000191,563167633,0.032490305
8249 HK Equity,NINGBO WANHAO-H,寧波萬豪,202500000,0.405000001,38.83284378,0,62991310.55,0.01063157
8227 HK Equity,XI'AN HAITIAN AN,海天天線控股,489280000,0.340000004,,-32,32909427.42,-0.026984204
2328 HK Equity,PICC P&C-H,中國財險,2.00185E+11,13.5,7.729281902,-12.45136261,3.2835E+11,1.824778323
589 HK Equity,PORTICO INTERNAT,寶國國際,1413856384,2.549999952,,-12.96928692,1969136859,-0.158651092
2324 HK Equity,CAPITAL VC LTD,首都創投,231664624,0.074000001,0.027686322,-42.18750381,1532064896,2.67279993
2357 HK Equity,AVICHINA INDUS-H,中航科工,28795496448,5.260000229,28.16475677,-13.77048683,32542841494,0.194134018
2308 HK Equity,EVOC INTELLIG-H,研祥智能,1689407232,1.370000005,6.203198433,-3.521123409,1784781280,0.228173741
2327 HK Equity,U-HOME GROUP HOL,宇業控股,750300032,0.305000007,,-1.612901688,16578000,-0.00082258
2340 HK Equity,SYNERGIS HOLDING,新昌管理集團,486746400,1.399999976,9.085422516,-4.109593391,2447379072,0.154093001
2339 HK Equity,BEIJINGWEST INDU,京西國際,1031159360,0.179000005,6.696596146,-43.17460251,2956848000,0.026729999
2314 HK Equity,LEE & MAN PAPER,理文造紙,22513401856,4.940000057,9.792823792,16.25110435,17615641600,0.504451007
2320 HK Equity,HOP FUNG HLDGS,合豐,486062656,0.610000014,12.91087341,-1.612901688,1066540992,0.047247
2698 HK Equity,WEIQIAO TEXTI-H,魏橋紡織,6449700352,5.400000095,5.573760033,48.7603302,12050836969,1.005015486
565 HK Equity,ART TEXTILE TECH,錦藝紡織,626088192,0.469999999,,9.302323341,132574000,0.182015998
2368 HK Equity,EAGLE NICE INTL,鷹美,929404800,1.860000014,5.901033878,-32.11678696,1578858944,0.315198995
8270 HK Equity,CHINA CBM GROUP,中國煤層氣,230909792,0.174999997,,-2.777783394,386141629.2,-0.25633443
8271 HK Equity,GLOBAL DIGITAL C,環球數碼,493433056,0.324999988,,-14.47368622,173626000,-0.004866
309 HK Equity,XH NEWS MEDIA,新華通訊頻媒,307684352,0.224999994,,-5.063294888,303338992,-0.002795
737 HK Equity,HOPEWELL INFR,合和公路基建,11895324672,3.859999895,19.72810936,6.141388893,0,0.203770855
2342 HK Equity,COMBA TELECOM SY,京信通信,2745585664,1.350000024,13.37954807,-4.929573059,6770893824,0.100900272
8225 HK Equity,C HEALTH GP,中國醫療集團,208681936,0.228,,-8.43373394,35191062.15,-0.000436378
827 HK Equity,KO YO CHEMICAL G,玖源集團,952482560,0.228,,-54.40000153,2376200009,-0.03331946
2348 HK Equity,DAWNRAYS PHARMAC,東瑞製藥,5055548416,6.300000191,14.14220142,4.651166439,1215478309,0.463973426
653 HK Equity,BONJOUR HLDGS,卓悅控股,1074958336,0.314999998,32.30769348,-34.375,2286806016,0.126650003
387 HK Equity,LEEPORT HOLDINGS,力豐集團,277355840,1.24000001,12.87228394,0.813007355,674980000,0.096331
8272 HK Equity,C FOOD&BEV GP,華人飲食集團,81895800,0.155000001,,-71.8181839,61397000,-0.218284
8258 HK Equity,SHAANXI NEW TE-H,西北實業,277240000,0.289999992,,-4.918037891,50476213.41,0.006286638
2310 HK Equity,FOREBASE INTL HD,申基國際,694462592,1.74000001,,-5.434783936,386114000,-0.236831002
1106 HK Equity,SINO HAIJING HOL,中國海景,488226560,0.136000007,,-17.0731678,529702016,-0.033350001
2317 HK Equity,VEDAN INTL HLDGS,味丹國際,1005009728,0.660000026,10.73142338,51.72414398,2541460599,0.061374535
2349 HK Equity,CH CITY INFRA,中國城市基礎設施,1124527232,0.550000012,,-3.508768559,481934984,-0.087642003
354 HK Equity,CHINASOFT INTL,中國軟件國際,5892698112,2.730000019,16.37560081,-14.95327187,6325254422,0.173645295
572 HK Equity,CENTRAL WEALTH F,中達金融集團,1386621056,0.239999995,,29.03225136,56838364.11,-0.013538666
2882 HK Equity,HONG KONG RESOUR,香港資源控股,369851488,0.104999997,,-19.2307682,1329116032,-0.029000001
8266 HK Equity,GOLD TAT GP,金達集團國際,243867856,0.068000004,,-21.83907318,717346016,-0.009075
2218 HK Equity,YANTAI NORTH-H,安德利果汁,1223010048,3.210000038,17.24040031,7.357860565,1002834580,0.233306287
2868 HK Equity,BJ CAPITAL LAN-H,首創置業,7933255168,2.619999886,2.52823782,-19.84963226,18112885774,1.074284554
8046 HK Equity,HENG XIN CHINA H,恒芯中國控股,1265116928,0.158999994,,-38.84615326,34167000,-0.098253998
2322 HK Equity,NOBLE CENTURY IN,仁瑞投資,4122272000,5.599999905,173.3746033,54.26996613,811704976,0.032300002
1140 HK Equity,OP FIN INV,東英金融投資,2670024192,1.450000048,64.55059814,-9.374998093,12194000,0.022462999
8213 HK Equity,EPICUREAN AND CO,惟膳,427727296,0.153999999,,-3.749998331,481393000,-0.0111
264 HK Equity,CHANCO INTL GRP,卓高國際,434880000,1.25,,-45.17543793,136321000,-0.085169997
2336 HK Equity,HAILIANG INTERNA,海亮國際,821666496,0.50999999,,-21.53845978,142562000,-0.011516
2326 HK Equity,BEP INTL HLDGS L,百靈達國際,8221628928,0.400000006,96.38554382,-38.46153641,1349047968,0.00415
8175 HK Equity,CHINA DIGITAL CU,中國數碼文化,886457728,0.540000021,20.61540794,35.00000381,114600000,0.026194
1102 HK Equity,ENVIRO ENERGY IN,環能國際,1015576064,0.143999994,,-19.10112762,13171000,-0.007515
2318 HK Equity,PING AN-H,中國平安,6.57709E+11,33.40000153,9.260222435,-22.32557869,8.3401E+11,3.70608278
598 HK Equity,SINOTRANS LTD-H,中國外運,15155330048,3.289999962,8.564714432,-21.1031208,56189514653,0.400711889
1339 HK Equity,PICC GROUP-H,中國人民保險集團,1.24727E+11,2.940000057,5.411353111,-22.63157654,5.02446E+11,0.567550757
2355 HK Equity,BAOYE GROUP CO-H,寶業集團,3061860352,5,4.628869534,-4.580148697,22479211628,1.122837633
273 HK Equity,MASON FINANCIAL,民信金控,4455691264,0.289999992,11.51844978,-24.67532539,74526016,0.025132999
2302 HK Equity,CNNC INTL LTD,中核國際,1198462336,2.450000048,,-20.19543648,57755000,-0.450941999
8256 HK Equity,NETEL TECH HLDGS,金利通,137074704,0.131999999,,-9.589039803,2218000,-0.0238
8235 HK Equity,CCID CONSULTIN-H,賽迪顧問,308000000,0.439999998,28.8582325,2.325579166,153348072,0.015825232
8236 HK Equity,POWERLEADER SC-H,寶德科技集團,850499968,3.5,33.55924606,-23.07692719,3302239455,0.111711558
587 HK Equity,HUA HAN HEALTH I,華瀚健康,4952985600,0.670000017,6.014848709,-37.9629631,1811893056,0.111391
607 HK Equity,FULLSHARE,豐盛控股,41753747456,2.670000076,28.06313133,40.52632141,2870132881,0.098837868
8192 HK Equity,GLOBAL ENERGY,環球能源資源,207275808,0.045000002,,-22.41378784,302219000,-0.025897001
2628 HK Equity,CHINA LIFE-H,中國人壽,6.3355E+11,16.57999992,11.43359661,-33.81237411,6.29216E+11,1.522763502
1993 HK Equity,ASIARAY MEDIA GR,雅仕維傳媒,2125200000,4.829999924,,-14.05693913,1406292992,-0.090899996
261 HK Equity,CCT LAND HOLDING,中建置地,3222695936,0.024,,-25.00000381,810000000,-0.001021
8211 HK Equity,ZHEJIANG YONGL-H,浙江永隆,515797504,0.485000014,,-4.901956081,221070321.4,-0.021868434
8239 HK Equity,CAPITAL FINANCE,首都金融控股,366146592,0.310000002,,-13.88889122,126306000,0.00536
8060 HK Equity,GLOBAL LINK COMM,國聯通信,424027936,0.202999994,,4.102564812,53700000,-0.050398
8206 HK Equity,CHINA COMMUNICAT,神通電信服務,819570048,0.495000005,,-13.15789318,33972000,-0.0135
379 HK Equity,CHINA EVER GRAND,恒嘉融資租賃,1394546176,0.116999999,53.44906616,-38.42105103,258596000,0.0002
8220 HK Equity,BINGO GROUP HOLD,比高集團,684307712,0.200000003,,-21.5686245,74544000,-0.014209
850 HK Equity,PETROASIAN ENERG,中亞能源,1344028800,0.178000003,,-13.59223175,2533619968,-0.026894
2309 HK Equity,BIRMINGHAM INTER,伯明翰環球,648632832,0.067000002,,0,204929000,-0.00483
8156 HK Equity,CHINA VANGUARD G,眾彩股份,1419679872,0.439999998,,-49.42528915,26864000,-0.019900001
1142 HK Equity,SIBERIAN MINING,西伯利亞礦業,130929176,0.254999995,,-10.52631664,3532000,-1.240970999
2883 HK Equity,CHINA OILFIELD-H,中海油服,53944840192,5.96999979,22.38349724,-10.4947567,28611885300,0.279649714
221 HK Equity,EASY ONE FINANCI,易易壹金融,348324384,0.075000003,0.825457692,-16.66666603,1334179008,0.090858685
357 HK Equity,HNA INFRA,海航基礎,3918203648,8.279999733,8.2797575,-14.05900478,1313111613,1.056553175
419 HK Equity,HUAYI TENCENT EN,華誼騰訊娛樂,10663503872,0.790000021,,-24.76189995,122838000,-0.074009002
395 HK Equity,SMARTAC GP CH,中國智能集團,765893760,0.193000004,,-31.0714283,136790724.1,-0.041907628
2312 HK Equity,CH FIN LEASING,中國金融租賃,343169920,0.600000024,,-14.28570938,-11153000,-0.059999999
8228 HK Equity,NATIONAL ARTS EN,國藝娛樂,636359040,0.191,,-23.60000038,43477000,-0.081753999
410 HK Equity,SOHO CHINA,SOHO中國,17574391808,3.380000114,27.5206089,0.862558246,1225425327,0.127226377
445 HK Equity,CHINA FIRE SAFET,中國消防企業,1590642816,0.389999986,35.46802902,-2.500005007,698202409.9,0.007825589
1227 HK Equity,NATIONAL INV,國盛投資,780881728,0.389999986,,0,-156948000,-0.182829
1226 HK Equity,CHINA INVESTMENT,中國投融資,752666368,0.400000006,,66.05055237,-34249000,-0.142664347
2488 HK Equity,LAUNCH TECH-H,元征科技,2600364032,7.900000095,,-26.57992554,,
912 HK Equity,SUGA INTL HLDGS,信佳國際,615215296,2.220000029,10.10317039,2.304145098,1365342976,0.219733
632 HK Equity,PEARL ORIENTAL,東方明珠石油,973655936,0.300000012,,-27.71083832,889000,-0.459300004
2898 HK Equity,LONGRUN TEA,龍潤茶,413113216,0.284999996,,-10.93749905,243681000,-0.134199997
860 HK Equity,O LUXE HOLDINGS,奧立仕控股,735531328,0.300000012,,25.00000763,394300000,-0.194999998
364 HK Equity,PING SHAN TEA GR,坪山茶業,966447552,0.048,,-12.72727108,822524016,-0.0474
1217 HK Equity,CH INNOVATION,中國創新投資,640078912,0.050000001,,-35.47570419,7327000,-0.000397386
8130 HK Equity,ZHI CHENG HOLDIN,智城控股,903298432,0.349999994,,-23.91304588,27733000,-0.169009904
703 HK Equity,FUTURE BRIGHT,佳景集團,534612864,0.769999981,,-0.078172661,824182016,-0.066145001
8202 HK Equity,INNO-TECH HLDGS,匯創控股,66884728,0.083999999,0.104024254,0,43115000,0.807499983
8167 HK Equity,NEO TELEMEDIA LT,中國新電信,4049758720,0.425000012,34.12108612,-25.43859291,2988698008,0.012455641
980 HK Equity,LIANHUA-H,聯華超市,3134880000,2.799999952,,-17.15976715,33607094659,-0.540097371
8205 HK Equity,JIAODA WITHUB-H,交大慧谷,288000000,0.600000024,,0,135012921.8,-0.02433053
1349 HK Equity,SHANGHAI FUDAN-H,復旦張江,6119490048,6.630000114,40.41811371,-20.09026337,713170900.8,0.170136655
8171 HK Equity,CHINA TRENDS HD,中國趨勢,735585408,0.017999999,,-48.57143021,133434000,-0.000303
8226 HK Equity,SUNRISE CHINA TE,中昱科技,193380000,0.170000002,,-52.11267471,89722000,-0.242071003
628 HK Equity,SINO CREDIT HOLD,華銀控股,742693504,1.169999957,,-32.36994553,51667000,-0.075352001
8155 HK Equity,SOUTH CHINA ASSE,南華資產控股,1855630720,0.165999994,87.41444397,12.92516613,2178000,0.001899
1211 HK Equity,BYD CO LTD-H,比亞迪,1.47931E+11,42.04999924,25.22268486,-1.4068048,1.01996E+11,1.713829928
8011 HK Equity,POLYARD PETRO,百田石油,1031388992,0.370000005,,-8.641974449,0,-0.037743
950 HK Equity,LEE'S PHARM,李氏大藥廠,3609547520,6.119999886,15.36406803,-36.14432907,922150000,0.398332
1094 HK Equity,CHINA PUBLIC PRO,中國公共採購,1852653824,0.137999997,,-37.27272797,2516060032,-0.078102001
954 HK Equity,CHANGMAO BIOCH-H,常茂生物化學工程,524403008,0.99000001,9.776205063,-2.775181055,635538430.7,0.105070172
775 HK Equity,CK LIFE SCIENCES,長江生命科技,7016082944,0.730000019,24.58657646,5.571433067,4919309056,0.029691
8189 HK Equity,TIANJIN TEDA-H,泰達生物,3063749888,1.899999976,79.81545258,39.70587921,621219717.4,0.02069683
8126 HK Equity,GA HOLDINGS LTD,G.A.控股,266728000,0.560000002,2.398944378,-19.99999809,494105000,0.233436
2323 HK Equity,TOPSEARCH INTL,至卓國際,2604000000,2.170000076,121.1951981,121.4285736,566630016,0.017905001
987 HK Equity,CHINA RENEWABLE,中國再生能源投資,541965504,0.230000004,12.02551556,-2.127657652,132919000,0.019126
64 HK Equity,GET NICE HLDGS,結好控股,1778206720,0.264999986,3.779936075,-20.75839806,586904000,0.066614
356 HK Equity,DT CAPITAL LTD,鼎立資本,174754000,0.092,0.710177958,-8.000000954,8568923,0.129544995
169 HK Equity,WANDA HOTEL DEV,萬達酒店發展,3241169152,0.689999998,,-33.0097084,2176737024,-0.055447001
728 HK Equity,CHINA TELECOM-H,中國電信,2.9864E+11,3.690000057,12.34945107,1.37362504,4.08715E+11,0.311493872
8198 HK Equity,MELCOLOT LTD,新濠環彩,625985728,0.199000001,,-26.29629898,57139000,-0.0101
159 HK Equity,BROCKMAN MINING,布萊克萬礦業,829816256,0.098999999,,-28.77697754,16977000,-0.165224999
183 HK Equity,WINFULL GROUP HO,宏輝集團,570884992,0.209999993,,4.999995232,,-0.013511
1198 HK Equity,ROYALE FURNITURE,皇朝傢俬控股,572772544,0.324999988,,8.333325386,659698016,-0.066000001
766 HK Equity,SINO PROSPER GRO,中盈集團控股,150434640,0.133000001,,-19.39394188,48891000,-0.560576022
8212 HK Equity,CELEBRATE INT,譽滿國際控股,70561472,0.264999986,,-30.26316071,535303008,-0.002219999
8173 HK Equity,PAN ASIA MINING,寰亞礦業,128069920,0.045000002,,-65.27777863,22878000,-1.606368966
8143 HK Equity,HUA XIA HEALTHCA,華夏醫療,832632448,0.49000001,,-50,1549048000,-0.01565
856 HK Equity,VST HOLDINGS LTD,偉仕控股,2850698496,1.960000038,6.52367878,-6.666660786,45575641088,0.300443992
915 HK Equity,DAOHE GLOBAL GRO,道和環球,2613661952,0.74000001,,-43.9393959,760846776,0.001549189
8106 HK Equity,ZHEDA LANDE-H,浙大蘭德,278600384,0.550000012,,-29.48717499,80811363.95,-0.028116219
582 HK Equity,LANDING INTERNAT,藍鼎國際,4524493312,0.219999999,,-0.900902689,246500000,-1.316050984
2389 HK Equity,BEIJING ENTERPRI,北控醫療健康,3316614144,0.529999971,,-19.69697762,0,-0.008081
928 HK Equity,TACK FIORI INTER,野馬國際,546827520,0.254999995,,-87.25,8099000,-0.018
311 HK Equity,LUEN THAI HLDGS,聯泰,1230594048,1.190000057,12.42087746,8.181820869,8632080650,0.095616008
157 HK Equity,NATURAL BEAUTY,自然美,1962058880,0.980000019,14.3306284,0,506912992,0.068385001
646 HK Equity,CHINA ENV TEC,中國環保科技,662580224,0.264999986,,39.47367859,61999000,-0.0297
993 HK Equity,HUARONG INTERNAT,華融金控,8612318208,2.579999924,,-13.422822,92212008,0.04106
223 HK Equity,SINO RESOURCES G,神州資源,668005632,0.165999994,,2.469131708,205681000,-0.0449
6881 HK Equity,CGS-H,中國銀河,60752338944,6.369999886,4.759637356,-10.2816906,41676476452,1.396813223
970 HK Equity,SPARKLE ROLL GRP,耀萊集團,1326023808,0.444999993,,-32.57575989,2192436032,-0.162000002
209 HK Equity,WINSHINE SCIENCE,瀛晟科學,601343104,0.241999999,,-58.27585983,247732008,-0.058500001
8197 HK Equity,NORTHEAST TIGE-H,東北虎藥業,731721152,0.980000019,82.88891602,-46.73913193,2462.582195,0.01214088
810 HK Equity,CHINA INTERNET I,中國互聯網投資,163047936,0.430000007,,-4.444440365,19269292,-0.171600007
901 HK Equity,EAGLE RIDE INVES,鷹力投資,1500058752,1,,-19.35483932,-18484543,-0.0112
8163 HK Equity,MERDEKA FINANCIA,萬德金融,139059696,0.103,,-37.57575989,170802000,-0.112333332
8096 HK Equity,RUIFENG PETROLEU,瑞豐石化,137658480,0.109999999,,0,1065307016,-0.221300004
59 HK Equity,SKYFAME REALTY,天譽置業,1219092096,0.550000012,,-15.38461018,377487216.6,-0.117452197
1164 HK Equity,CGN MINING,中廣核礦業,2732989952,0.460000008,8.166163445,-23.33333588,703421968,0.075437002
8085 HK Equity,HK LIFE SCI,香港生命科學,767933888,0.162,,1.250002503,139880000,-0.0076
8166 HK Equity,CHINA ECO-FARM,中國農業生態,529511456,0.107000001,,-25.69444084,60839000,-0.013964
1076 HK Equity,IMPERIAL PAC,博華太平洋,20957069312,0.149000004,,-11.83431721,932081215.8,-0.000593802
8190 HK Equity,COMBEST HOLDINGS,康佰控股,259321504,0.081,,-22.85713959,97122178.61,-0.046563814
1002 HK Equity,VS INTERNATIONAL,威鋮國際,767947136,0.419999987,,2.439022064,1126915008,-0.01087
8119 HK Equity,THIZ TECHNOLOGY,即時科研,153387776,0.680000007,,-15,1799000,-0.023147
1126 HK Equity,DREAM INTL LTD,德林國際,1042372096,1.539999962,6.92645359,-3.750003815,1814468992,0.222335994
1178 HK Equity,VITOP GROUP LTD,天年集團,807405120,0.181999996,,-4.712043762,56675000,-0.008374
228 HK Equity,CHINA ENERGY DEV,中能控股,912513024,0.096000001,,-38.06451416,7399000,-0.135199997
8109 HK Equity,CREATIVE ENERGY,科瑞控股,449702368,0.354999989,,27.62697411,32255500.5,-0.093846635
812 HK Equity,SOUTHWEST SECURI,西證國際證券,1208404096,0.495000005,78.57142639,-29.2857132,135045000,0.0063
8123 HK Equity,FIRST CHINA FINA,首華財經網絡,1442768640,0.222000003,,-14.61538029,46521292,-0.01707
1129 HK Equity,CHINA WATER INDU,中國水業集團,2123397888,1.330000043,,-18.40490532,528586016,-0.041859999
8137 HK Equity,HONBRIDGE HOLDIN,洪橋集團,4481238528,0.569999993,,-41.83673477,98199000,-0.262117
563 HK Equity,SH IND URBAN,上實城市開發,6928233472,1.440000057,13.39049149,-5.882347584,3871923072,0.107539
130 HK Equity,MOISELLE INTERN,慕詩國際,371429696,1.289999962,,-1.520985842,376069008,-0.100883
746 HK Equity,L & M CHEMICAL,理文化工,1938749952,2.349999905,7.18280983,4.267638683,1705878976,0.327169999
835 HK Equity,ASIA COAL LTD,亞洲煤業,1200969216,0.125,,10.6194706,30820000,-0.003283
472 HK Equity,NEW SILKROAD CUL,新絲路文旅,3901875200,1.720000029,,0,241225000,-0.020218001
8186 HK Equity,IR RESOURCES LTD,同仁資源,404088448,0.014,,-52.67172623,54062000,-0.006612615
801 HK Equity,GOLDEN MEDITECH,金衛醫療,2966139648,1,,-20,1050913984,-0.58686901
612 HK Equity,CHINA INVESTMENT,中國投資基金公司,332105984,0.300000012,,-22.0779171,22393320,-0.102699997
8159 HK Equity,GLORY MARK LTD,輝煌科技,268800000,0.419999987,,16.2821312,296497000,-0.027703
